codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
0054077210,0027,2015-12-19T15:00:00.000,81,JUANCHACO - AUT,VALLE DEL CAUCA,BUENAVENTURA,SAN JUÁN,3.925147222,-77.34900556,Humedad del aire 2 mt,%
0026125506,0027,2019-03-17T06:10:00.000,97.84397,EL AGRADO  - AUT,QUINDÍO,MONTENEGRO,CAUCA,4.518333333,-75.7925,Humedad del aire 2 mt,%
0021055501,0027,2017-03-24T15:05:00.000,78,SIMON CAMPOS  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.345830556,-75.87805556,Humedad del aire 2 mt,%
0011175000,0027,2019-02-10T11:00:00.000,78,PR CHOCO: ATRATO,CHOCÓ,EL ATRATO,ATRATO - DARIÉN,5.529,-76.634,Humedad del aire 2 mt,%
0052015501,0027,2016-09-17T15:00:00.000,38,BALBOA  - AUT,CAUCA,BALBOA,PATÍA,2.125191667,-77.19266667,Humedad del aire 2 mt,%
2120700037,0027,2019-07-15T11:21:00.000,55.76,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0052055502,0027,2016-06-29T18:40:00.000,91,SANDONA  - AUT,NARIÑO,SANDONÁ,PATÍA,1.300888889,-77.46035833,Humedad del aire 2 mt,%
2120000104,0027,2019-03-15T17:59:00.000,78.21,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0021202180,0027,2016-05-10T02:00:00.000,87.2,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0026125509,0027,2018-07-08T22:35:00.000,83.14937,ESPERANZA LA  - AUT,QUINDÍO,PIJAO,CAUCA,4.299444444,-75.72508056,Humedad del aire 2 mt,%
0027015290,0027,2017-12-14T17:00:00.000,65,PAJARITO - AUT,ANTIOQUIA,MEDELLÍN,NECHÍ,6.286333333,-75.61279167,Humedad del aire 2 mt,%
0016055501,0027,2016-09-06T02:20:00.000,100,GABRIEL MARIA  - AUT,NORTE DE SANTANDER,CONVENCIÓN,CATATUMBO,8.412497222,-73.33944167,Humedad del aire 2 mt,%
0026125503,0027,2017-05-29T10:00:00.000,81,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,CAUCA,4.285,-75.9025,Humedad del aire 2 mt,%
0035035110,0027,2011-12-03T17:00:00.000,2,SALINAS DE UPIN  - AUT,META,RESTREPO,META,4.273861111,-73.58686111,Humedad del aire 2 mt,%
0021202180,0027,2012-03-10T01:50:00.000,86.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0024035370,0027,2013-11-07T05:00:00.000,100,EL ESPINO - AUT,BOYACÁ,EL ESPINO,SOGAMOSO,6.506722222,-72.45266667,Humedad del aire 2 mt,%
0023105070,0027,2016-08-16T22:00:00.000,89,MACEO - AUT,ANTIOQUIA,YOLOMBÓ,MEDIO MAGDALENA,6.571638889,-74.79472222,Humedad del aire 2 mt,%
0024015501,0027,2018-04-30T19:15:00.000,99.95318,BERTHA  - AUT,BOYACÁ,MONIQUIRÁ,SOGAMOSO,5.882777778,-73.57333056,Humedad del aire 2 mt,%
0023025501,0027,2017-07-21T00:50:00.000,84.10452,MANZANARES  - AUT,CALDAS,MANZANARES,MEDIO MAGDALENA,5.163913889,-75.11740833,Humedad del aire 2 mt,%
0021202220,0027,2014-12-26T20:05:00.000,67.46,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Humedad del aire 2 mt,%
0026155505,0027,2017-07-12T18:30:00.000,76.95513,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0026165501,0027,2018-01-03T11:55:00.000,71.55826,EL CIPRES  - AUT,CALDAS,SALAMINA,CAUCA,5.433333333,-75.5,Humedad del aire 2 mt,%
0021201200,0027,2016-01-16T03:30:00.000,95.78,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Humedad del aire 2 mt,%
0021015070,0027,2008-04-28T00:00:00.000,96,LOS GUACHAROS  - AUT,HUILA,PALESTINA,ALTO MAGDALENA,1.675833,-76.106841,Humedad del aire 2 mt,%
0026135330,0027,2011-09-13T09:59:00.000,44,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,CAUCA,4.776361111,-75.4125,Humedad del aire 2 mt,%
0026115090,0027,2017-04-29T19:00:00.000,92,LAS BRISAS - AUT,VALLE DEL CAUCA,ANSERMANUEVO,SAN JUÁN,4.775583333,-76.14427778,Humedad del aire 2 mt,%
0026145505,0027,2019-06-28T12:00:00.000,60.30081,LA FLORESTA  - AUT,CALDAS,BELALCAZAR,CAUCA,4.979219444,-75.83555556,Humedad del aire 2 mt,%
0029015000,0027,2015-04-28T12:00:00.000,51,EL GUAMO - AUT,BOLIVAR,EL GUAMO,BAJO MAGDALENA,10.06444444,-74.85222222,Humedad del aire 2 mt,%
0026165502,0027,2019-05-15T03:10:00.000,99.8295,JARDIN  - AUT,ANTIOQUIA,JARDÍN,CAUCA,5.6,-75.84972222,Humedad del aire 2 mt,%
0026215501,0027,2019-08-13T06:55:00.000,72.05738,CONCORDIA  - AUT,ANTIOQUIA,CONCORDIA,CAUCA,6.042441667,-75.92149722,Humedad del aire 2 mt,%
0027015310,0027,2018-06-02T20:00:00.000,76,METROMEDELLIN - AUT,ANTIOQUIA,BELLO,NECHÍ,6.32975,-75.55211111,Humedad del aire 2 mt,%
0026135290,0027,2016-06-12T14:00:00.000,0,MARSELLA - AUT,RISARALDA,MARSELLA,CAUCA,4.929583333,-75.73838889,Humedad del aire 2 mt,%
2120700038,0027,2019-06-13T15:21:00.000,76.17,SAN FRANCISCO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.562,-74.149,Humedad del aire 2 mt,%
0026145507,0027,2018-02-02T09:20:00.000,99.92918,LAS TANGAS  - AUT,CALDAS,BELALCAZAR,CAUCA,5.038,-75.80599722,Humedad del aire 2 mt,%
2120000105,0027,2019-08-08T03:16:00.000,89.6,EL CODITO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.763,-74.022,Humedad del aire 2 mt,%
0026065501,0027,2016-07-22T20:55:00.000,71,JAMUNDI  - AUT,VALLE DEL CAUCA,JAMUNDÍ,CAUCA,3.215580556,-76.68021944,Humedad del aire 2 mt,%
2120000105,0027,2018-10-22T21:59:00.000,95.1,EL CODITO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.763,-74.022,Humedad del aire 2 mt,%
0053075020,0027,2018-08-20T22:00:00.000,54,EL DIVISO - AUT,CAUCA,ARGELIA,TAPAJE - DAGUA - DIRECTOS,2.311416667,-77.25877778,Humedad del aire 2 mt,%
0021205502,0027,2019-07-12T18:30:00.000,61.10592,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0021115170,0027,2009-10-07T03:00:00.000,90,LA PLATA - AUT,HUILA,NEIVA,ALTO MAGDALENA,2.759138889,-75.07455556,Humedad del aire 2 mt,%
0021206810,0027,2011-08-06T08:20:00.000,45,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Humedad del aire 2 mt,%
0026175502,0027,2016-08-11T12:05:00.000,39,LA CRISTALINA  - AUT,ANTIOQUIA,TÁMESIS,CAUCA,5.7,-75.65999722,Humedad del aire 2 mt,%
0024015110,0027,2016-12-02T14:00:00.000,66,LA BOYERA - AUT,CUNDINAMARCA,UBATÉ,SOGAMOSO,5.303805556,-73.85175,Humedad del aire 2 mt,%
0016015502,0027,2018-06-15T07:55:00.000,99.97375,BLONAY  - AUT,NORTE DE SANTANDER,CHINÁCOTA,CATATUMBO,7.564997222,-72.62110833,Humedad del aire 2 mt,%
0015085050,0027,2009-03-16T19:00:00.000,87,TOROMANA - AUT,LA GUAJIRA,URIBIA,CARIBE - GUAJIRA,12.08352778,-71.21094444,Humedad del aire 2 mt,%
0026135320,0027,2018-08-03T09:00:00.000,100,NEVADO SANTA ISABEL  - AUT,CALDAS,VILLAMARIA,CAUCA,4.802611111,-75.38047222,Humedad del aire 2 mt,%
0021015060,0027,2018-07-03T06:00:00.000,100,MARENGO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,2.221111111,-76.11888889,Humedad del aire 2 mt,%
0021015501,0027,2016-07-26T01:45:00.000,86,PITALITO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,1.777527778,-76.19163889,Humedad del aire 2 mt,%
0021206810,0027,2013-04-26T01:50:00.000,62.3,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Humedad del aire 2 mt,%
0021215501,0027,2018-04-22T20:40:00.000,0.3959804,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0021202250,0027,2011-11-30T04:10:00.000,88.2,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0026185501,0027,2016-08-16T23:05:00.000,66,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0021206780,0027,2013-08-03T18:20:00.000,56.7,LA INDEPENDENCIA FOPAE Fuera de Servicio,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.317,Humedad del aire 2 mt,%
0022045502,0027,2017-11-08T18:50:00.000,93.43072,EL RUBY  - AUT,TOLIMA,PLANADAS,SALDAÑA,3.95,-75.66666667,Humedad del aire 2 mt,%
0025025350,0027,2014-08-22T11:00:00.000,65,PUERTA ROJA - AUT,SUCRE,SINCELEJO,BAJO MAGDALENA- CAUCA -SAN JORGE,9.316388889,-75.3875,Humedad del aire 2 mt,%
0026145506,0027,2018-03-10T18:10:00.000,57.38205,FILO BONITO  - AUT,CALDAS,BELALCAZAR,CAUCA,4.986358333,-75.84574722,Humedad del aire 2 mt,%
0021215501,0027,2019-08-23T22:20:00.000,69.51418,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0026155250,0027,2019-06-30T05:00:00.000,96,PARAMO CONEJERAS  - AUT,CALDAS,VILLAMARIA,CAUCA,4.829805556,-75.37583333,Humedad del aire 2 mt,%
0026135300,0027,2006-03-16T23:00:00.000,0,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,CAUCA,4.761916667,-75.74491667,Humedad del aire 2 mt,%
0052055210,0027,2016-10-13T05:00:00.000,95,BOTANA - AUT,NARIÑO,PASTO,PATÍA,1.16,-77.27880556,Humedad del aire 2 mt,%
0035215030,0027,2018-09-23T19:00:00.000,88,PERENCO: PISBA,BOYACÁ,PISVA,META,5.721,-72.488,Humedad del aire 2 mt,%
0021202180,0027,2014-12-17T17:05:00.000,88.5,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0053115501,0027,2018-05-23T06:55:00.000,98.81924,DAGUA  - AUT,VALLE DEL CAUCA,DAGUA,TAPAJE - DAGUA - DIRECTOS,3.610441667,-76.63785833,Humedad del aire 2 mt,%
0027015501,0027,2016-06-27T14:50:00.000,41,YOLOMBO  - AUT,ANTIOQUIA,YOLOMBÓ,NECHÍ,6.580958333,-75.11487778,Humedad del aire 2 mt,%
0021202220,0027,2014-07-04T17:10:00.000,78.51,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Humedad del aire 2 mt,%
0035085060,0027,2008-07-25T21:00:00.000,97,ZETAQUIRA - AUT,BOYACÁ,ZETAQUIRÁ,META,5.294944444,-73.16994444,Humedad del aire 2 mt,%
0052015501,0027,2017-10-09T04:00:00.000,88.75182,BALBOA  - AUT,CAUCA,BALBOA,PATÍA,2.125191667,-77.19266667,Humedad del aire 2 mt,%
2120700037,0027,2018-12-15T21:04:00.000,70.91,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0035025080,0027,2009-11-15T00:00:00.000,95,PNN CHINGAZA - AUT,CUNDINAMARCA,LA CALERA,META,4.661,-73.82733333,Humedad del aire 2 mt,%
0027015290,0027,2006-07-08T14:00:00.000,31,PAJARITO - AUT,ANTIOQUIA,MEDELLÍN,NECHÍ,6.286333333,-75.61279167,Humedad del aire 2 mt,%
0023125501,0027,2017-11-23T13:20:00.000,71.98302,PAUNA  - AUT,BOYACÁ,PAUNA,MEDIO MAGDALENA,5.657130556,-73.96032778,Humedad del aire 2 mt,%
0057015010,0027,2013-10-22T12:00:00.000,96,MALPELO - DIMAR,VALLE DEL CAUCA,BUENAVENTURA,BAUDÓ - DIRECTOS PACIFICO,4.096,-81.609,Humedad del aire 2 mt,%
0035027510,0027,2012-09-28T19:00:00.000,100,CALOSTROS BAJO - AUT,CUNDINAMARCA,LA CALERA,META,4.6645,-73.863083333,Humedad del aire 2 mt,%
0035025090,0027,2017-06-02T23:00:00.000,97.9,BOSQUE INTERVENIDO  - AUT,CUNDINAMARCA,LA CALERA,META,4.664888889,-73.84663889,Humedad del aire 2 mt,%
0021015060,0027,2016-05-03T19:00:00.000,79,MARENGO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,2.221111111,-76.11888889,Humedad del aire 2 mt,%
0021055070,0027,2007-08-10T01:00:00.000,82,INZA - AUT,CAUCA,INZÁ,ALTO MAGDALENA,2.548194444,-76.06394444,Humedad del aire 2 mt,%
0021195501,0027,2017-10-30T11:30:00.000,97.53495,GRANJA TIBACUY  - AUT,CUNDINAMARCA,TIBACUY,ALTO MAGDALENA,4.363052778,-74.43527778,Humedad del aire 2 mt,%
0026125507,0027,2016-06-24T23:50:00.000,99,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0035025502,0027,2019-02-25T16:50:00.000,0,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Humedad del aire 2 mt,%
0021195501,0027,2018-01-19T17:35:00.000,87.62066,GRANJA TIBACUY  - AUT,CUNDINAMARCA,TIBACUY,ALTO MAGDALENA,4.363052778,-74.43527778,Humedad del aire 2 mt,%
0021201980,0027,2010-12-08T05:10:00.000,88.7,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Humedad del aire 2 mt,%
0026055110,0027,2016-02-04T09:00:00.000,68,LA INDEPENDENCIA - AUT,VALLE DEL CAUCA,JAMUNDÍ,CAUCA,3.185361111,-76.56930556,Humedad del aire 2 mt,%
0026155505,0027,2019-05-24T23:00:00.000,99.93202,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0016015502,0027,2019-06-09T04:20:00.000,95.98743,BLONAY  - AUT,NORTE DE SANTANDER,CHINÁCOTA,CATATUMBO,7.564997222,-72.62110833,Humedad del aire 2 mt,%
0023105060,0027,2006-12-23T01:00:00.000,99,VEGACHA,ANTIOQUIA,VEGACHÍ,MEDIO MAGDALENA,6.774,-74.797,Humedad del aire 2 mt,%
0052025501,0027,2018-12-17T09:05:00.000,73.76112,LA VEGA  - AUT,CAUCA,LA VEGA,PATÍA,2.092941667,-76.81202778,Humedad del aire 2 mt,%
0021202250,0027,2011-12-28T23:45:00.000,75.1,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0021205502,0027,2017-07-03T16:10:00.000,83.12817,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0021209940,0027,2015-01-12T13:45:00.000,49.1,GRAVILLERAS - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.533,-74.117,Humedad del aire 2 mt,%
0021202250,0027,2016-05-15T22:10:00.000,79.8,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0029065000,0027,2016-03-25T22:00:00.000,83,MEDIA LUNA - AUT,MAGDALENA,PIVIJAI,BAJO MAGDALENA,10.51002778,-74.50666667,Humedad del aire 2 mt,%
0021208480,0027,2013-12-19T15:00:00.000,66.6,KENNEDY - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.15,Humedad del aire 2 mt,%
0025025280,0027,2018-12-30T02:00:00.000,74,EL TESORO IDEAM  - AUT,SUCRE,MORROA,BAJO MAGDALENA- CAUCA -SAN JORGE,9.357083333,-75.28925,Humedad del aire 2 mt,%
0029065501,0027,2019-05-22T21:20:00.000,81.27348,"CIENAGA,LA  - AUT",MAGDALENA,CIÉNAGA,BAJO MAGDALENA,10.89785833,-74.08156667,Humedad del aire 2 mt,%
2120000106,0027,2019-04-18T00:55:00.000,84.7,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.512,-74.164,Humedad del aire 2 mt,%
0021206980,0027,2009-09-16T01:00:00.000,96,SANTA CRUZ DE SIECHA  - AUT,CUNDINAMARCA,GUASCA,ALTO MAGDALENA,4.784277778,-73.87080556,Humedad del aire 2 mt,%
0044035501,0027,2019-05-22T08:20:00.000,82.27309,PAUJIL  - AUT,CAQUETA,EL PAUJIL,CAQUETÁ,1.573819444,-75.3402,Humedad del aire 2 mt,%
0026125507,0027,2018-06-25T04:40:00.000,93.5355,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0035025501,0027,2019-01-04T23:10:00.000,86.63111,QUETAME  - AUT,CUNDINAMARCA,QUETAME,META,4.297941667,-73.87238889,Humedad del aire 2 mt,%
0027015290,0027,2013-10-07T04:00:00.000,92,PAJARITO - AUT,ANTIOQUIA,MEDELLÍN,NECHÍ,6.286333333,-75.61279167,Humedad del aire 2 mt,%
0021055070,0027,2006-05-03T16:00:00.000,84,INZA - AUT,CAUCA,INZÁ,ALTO MAGDALENA,2.548194444,-76.06394444,Humedad del aire 2 mt,%
0052055150,0027,2013-09-03T01:00:00.000,77,CERRO PARAMO  - AUT,NARIÑO,PUERRES,PATÍA,0.843111111,-77.38880556,Humedad del aire 2 mt,%
0026205501,0027,2019-06-10T08:40:00.000,89.28355,EL ROSARIO  - AUT,ANTIOQUIA,VENECIA,CAUCA,5.625830556,-75.70527778,Humedad del aire 2 mt,%
0021202230,0027,2010-12-23T22:40:00.000,87.7,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Humedad del aire 2 mt,%
2120000106,0027,2018-10-22T20:51:00.000,85.5,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.512,-74.164,Humedad del aire 2 mt,%
0017017001,0027,2015-01-26T04:00:00.000,76,JHONNY CAY,SAN ANDRÉS PROVIDENCIA,SAN ANDRÉS,ISLAS CARIBE,12.599,-81.689,Humedad del aire 2 mt,%
0021205525,0027,2019-05-13T11:50:00.000,0.834,VILLA PINZON  - AUT,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.229,-73.585,Humedad del aire 2 mt,%
0021202200,0027,2011-02-04T11:25:00.000,54,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
2120000104,0027,2019-06-11T22:14:00.000,91.5,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0021055501,0027,2018-03-22T07:15:00.000,76.73117,SIMON CAMPOS  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.345830556,-75.87805556,Humedad del aire 2 mt,%
2120000104,0027,2019-06-22T13:26:00.000,61.68,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0021255501,0027,2019-08-04T00:25:00.000,75.82937,LA TRINIDAD  - AUT,TOLIMA,LÍBANO,ALTO MAGDALENA,4.895,-75.04,Humedad del aire 2 mt,%
0024015503,0027,2018-03-08T20:40:00.000,88.13576,CONFINES  - AUT,SANTANDER,CONFINES,SOGAMOSO,6.373027778,-73.20760833,Humedad del aire 2 mt,%
0035035100,0027,2018-07-10T15:00:00.000,86,ICA VILLAVICENCIO  - AUT,META,VILLAVICENCIO,META,4.137388889,-73.625,Humedad del aire 2 mt,%
0016025502,0027,2016-09-28T15:10:00.000,43,FRANCISCO ROMERO  - AUT,NORTE DE SANTANDER,SALAZAR,CATATUMBO,7.739166667,-72.78055278,Humedad del aire 2 mt,%
0024035390,0027,2010-05-17T18:00:00.000,64,PARAMO ALMORZADERO  - AUT,SANTANDER,CERRITO,SOGAMOSO,6.945388889,-72.69633333,Humedad del aire 2 mt,%
2120000102,0027,2019-02-27T01:13:00.000,69.81,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.635,-74.205,Humedad del aire 2 mt,%
0021206780,0027,2015-06-17T17:15:00.000,49.4,LA INDEPENDENCIA FOPAE Fuera de Servicio,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.317,Humedad del aire 2 mt,%
0021205521,0027,2018-12-23T19:00:00.000,84.495,SANTA HELENA  - AUT,CUNDINAMARCA,LA CALERA,ALTO MAGDALENA,4.738,-73.936,Humedad del aire 2 mt,%
0052035501,0027,2018-05-28T03:55:00.000,92.09942,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
0011120040,0027,2018-05-11T12:00:00.000,74,PR CHOCO: RIOSUCIO,CHOCÓ,RIOSUCIO,ATRATO - DARIÉN,7.439,-77.115,Humedad del aire 2 mt,%
0026135502,0027,2018-11-11T18:15:00.000,82.61854,EL JAZMIN  - AUT,RISARALDA,SANTA ROSA DE CABAL,CAUCA,4.911944444,-75.62416389,Humedad del aire 2 mt,%
0026125505,0027,2019-08-12T13:20:00.000,41.61435,LA BELLA  - AUT,QUINDÍO,CALARCÁ,CAUCA,4.501111111,-75.67138889,Humedad del aire 2 mt,%
0023065506,0027,2018-12-03T12:50:00.000,82.803,BELLAVISTA  - AUT,CUNDINAMARCA,FACATATIVÁ,ALTO MAGDALENA,4.861,-74.405,Humedad del aire 2 mt,%
0052055501,0027,2017-09-07T04:05:00.000,93.18728,OSPINA PEREZ  - AUT,NARIÑO,CONSACÁ,PATÍA,1.254722222,-77.48777778,Humedad del aire 2 mt,%
0026125508,0027,2017-07-19T04:55:00.000,87.75624,LACATALINA  - AUT,RISARALDA,PEREIRA,CAUCA,4.7475,-75.73805556,Humedad del aire 2 mt,%
0024055080,0027,2016-12-05T11:00:00.000,77,VIZCAINA LA LIZAMA  - AUT,SANTANDER,BARRANCABERMEJA,SOGAMOSO,6.982972222,-73.70488889,Humedad del aire 2 mt,%
0021115501,0027,2017-10-30T12:35:00.000,27.13758,TELLO  - AUT,HUILA,TELLO,ALTO MAGDALENA,2.960666667,-75.02849722,Humedad del aire 2 mt,%
0023025501,0027,2018-02-26T18:00:00.000,63.19904,MANZANARES  - AUT,CALDAS,MANZANARES,MEDIO MAGDALENA,5.163913889,-75.11740833,Humedad del aire 2 mt,%
0023065502,0027,2018-04-12T16:00:00.000,71.97848,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0026155260,0027,2010-03-21T06:00:00.000,99,SENDERO LAGUNA VERDE  - AUT,CALDAS,VILLAMARIA,CAUCA,4.840666667,-75.36161111,Humedad del aire 2 mt,%
0021165501,0027,2019-07-23T19:45:00.000,83.06725,DOLORES  - AUT,TOLIMA,DOLORES,ALTO MAGDALENA,3.537155556,-74.82982778,Humedad del aire 2 mt,%
0021202250,0027,2015-06-01T16:45:00.000,77.6,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0026145501,0027,2017-03-24T19:35:00.000,100,APIA  - AUT,RISARALDA,APÍA,CAUCA,5.105055556,-75.93305556,Humedad del aire 2 mt,%
0021206810,0027,2011-11-23T15:20:00.000,58.6,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Humedad del aire 2 mt,%
0052055220,0027,2015-08-03T07:00:00.000,84,EL PARAISO - AUT,NARIÑO,TÚQUERRES,PATÍA,1.070611111,-77.63688889,Humedad del aire 2 mt,%
0021055501,0027,2019-04-03T04:40:00.000,93.62556,SIMON CAMPOS  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.345830556,-75.87805556,Humedad del aire 2 mt,%
0026185501,0027,2017-08-12T23:35:00.000,79.2114,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0026085170,0027,2016-12-12T05:00:00.000,84,BASE AEREA MARCO FIDEL SUAREZ  - AUT,VALLE DEL CAUCA,CALI,CAUCA,3.4545,-76.49972222,Humedad del aire 2 mt,%
0035085070,0027,2007-11-30T10:00:00.000,75,SANTA MARIA - AUT,BOYACÁ,SANTA MARÍA,META,4.84125,-73.25669444,Humedad del aire 2 mt,%
0027015330,0027,2019-02-06T08:00:00.000,72,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLÍN,NECHÍ,6.221,-75.589,Humedad del aire 2 mt,%
2120000107,0027,2018-12-17T00:37:00.000,72.25,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0021206600,0027,2010-02-07T12:15:00.000,0,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Humedad del aire 2 mt,%
0053075020,0027,2016-05-18T06:00:00.000,100,EL DIVISO - AUT,CAUCA,ARGELIA,TAPAJE - DAGUA - DIRECTOS,2.311416667,-77.25877778,Humedad del aire 2 mt,%
0026075150,0027,2014-10-16T03:00:00.000,94,APTO ALFONSO BONILLA ARAGON - TX GPRS,VALLE DEL CAUCA,PALMIRA,CAUCA,3.533,-76.382,Humedad del aire 2 mt,%
0052055502,0027,2016-08-16T18:35:00.000,87,SANDONA  - AUT,NARIÑO,SANDONÁ,PATÍA,1.300888889,-77.46035833,Humedad del aire 2 mt,%
